Gender,Married,Dependents,Education,SelfEmployed,ApplicantIncome,CoapplicantIncome,LoanAmount,LoanAmountTerm,CreditHistory,PropertyArea,LoanStatus,TotalIncome,InstalmentAmount,BalancedIncome
0,0,3.0,0,0,2083,0,28.0,180.0,1.0,2,0,2083,155.55555555555554,1927.4444444444443
1,0,0.0,1,0,3909,0,101.0,360.0,1.0,2,1,3909,280.55555555555554,3628.4444444444443
0,0,0.0,0,0,3765,0,125.0,360.0,1.0,2,1,3765,347.22222222222223,3417.777777777778
1,1,0.0,1,0,5400,4380,290.0,360.0,1.0,2,1,9780,805.5555555555555,8974.444444444445
1,0,0.0,1,0,0,24000,148.0,360.0,0.0,0,0,24000,411.1111111111111,23588.88888888889
1,1,2.0,1,0,4363,1250,140.0,360.0,1.0,2,1,5613,388.8888888888889,5224.111111111111
1,1,0.0,1,0,7500,3750,275.0,360.0,1.0,2,1,11250,763.8888888888889,10486.111111111111
1,1,0.0,1,0,3772,833,57.0,360.0,1.0,1,1,4605,158.33333333333334,4446.666666666667
1,0,0.0,1,0,2942,2382,125.0,180.0,1.0,2,1,5324,694.4444444444445,4629.555555555556
0,0,0.0,0,0,2478,0,75.0,360.0,1.0,1,1,2478,208.33333333333334,2269.6666666666665
1,1,2.0,1,0,6250,820,192.0,360.0,1.0,2,1,7070,533.3333333333334,6536.666666666667
1,0,0.0,1,0,3268,1683,152.0,360.0,1.0,1,1,4951,422.22222222222223,4528.777777777777
1,1,0.0,1,0,2783,2708,158.0,360.0,1.0,2,1,5491,438.8888888888889,5052.111111111111
1,1,0.0,1,0,2740,1541,101.0,360.0,1.0,2,1,4281,280.55555555555554,4000.4444444444443
1,0,0.0,1,0,3150,0,176.0,360.0,0.0,1,0,3150,488.8888888888889,2661.1111111111113
1,1,2.0,1,0,7350,4029,185.0,180.0,1.0,2,1,11379,1027.7777777777778,10351.222222222223
1,1,0.0,1,1,2267,2792,90.0,360.0,1.0,2,1,5059,250.0,4809.0
1,0,0.0,1,1,5833,0,116.0,360.0,1.0,2,1,5833,322.22222222222223,5510.777777777777
1,0,0.0,1,0,3643,1963,138.0,360.0,1.0,2,1,5606,383.3333333333333,5222.666666666667
1,1,0.0,1,0,5629,818,100.0,360.0,1.0,2,1,6447,277.77777777777777,6169.222222222223
0,0,0.0,1,0,3644,0,110.0,360.0,1.0,2,1,3644,305.55555555555554,3338.4444444444443
1,1,0.0,0,0,1750,2024,90.0,360.0,1.0,1,1,3774,250.0,3524.0
1,0,0.0,1,0,6500,2600,200.0,360.0,1.0,1,1,9100,555.5555555555555,8544.444444444445
0,0,0.0,1,0,3666,0,84.0,360.0,1.0,2,1,3666,233.33333333333334,3432.6666666666665
1,1,0.0,1,0,4260,3900,185.0,360.0,1.0,2,1,8160,513.8888888888889,7646.111111111111
1,1,0.0,0,0,4163,1475,162.0,360.0,1.0,2,1,5638,450.0,5188.0
1,0,0.0,0,0,2356,1902,108.0,360.0,1.0,1,1,4258,300.0,3958.0
1,0,0.0,1,0,6792,3338,187.0,360.0,1.0,2,1,10130,519.4444444444445,9610.555555555555
1,1,3.0,0,1,8000,250,187.0,360.0,1.0,1,1,8250,519.4444444444445,7730.555555555556
1,1,1.0,1,0,2419,1707,124.0,360.0,1.0,2,1,4126,344.44444444444446,3781.5555555555557
1,1,3.0,0,0,3500,833,120.0,360.0,1.0,1,1,4333,333.3333333333333,3999.6666666666665
1,1,1.0,1,0,3500,3077,160.0,360.0,1.0,1,1,6577,444.44444444444446,6132.555555555556
1,1,2.0,1,0,4116,1000,30.0,180.0,1.0,2,1,5116,166.66666666666666,4949.333333333333
1,1,0.0,0,1,5293,0,92.0,360.0,1.0,2,1,5293,255.55555555555554,5037.444444444444
1,0,0.0,1,0,2750,0,130.0,360.0,0.0,2,0,2750,361.1111111111111,2388.8888888888887
0,0,0.0,0,0,4402,0,130.0,360.0,1.0,0,1,4402,361.1111111111111,4040.8888888888887
1,1,2.0,1,0,3613,3539,134.0,180.0,1.0,1,1,7152,744.4444444444445,6407.555555555556
0,1,2.0,1,0,2779,3664,176.0,360.0,0.0,1,0,6443,488.8888888888889,5954.111111111111
1,1,3.0,1,0,4720,0,90.0,180.0,1.0,1,1,4720,500.0,4220.0
1,1,0.0,0,0,2415,1721,110.0,360.0,1.0,1,1,4136,305.55555555555554,3830.4444444444443
1,1,0.0,1,1,7016,292,125.0,360.0,1.0,2,1,7308,347.22222222222223,6960.777777777777
0,0,2.0,1,0,4968,0,189.0,360.0,1.0,1,1,4968,525.0,4443.0
0,0,0.0,1,0,2101,1500,108.0,360.0,0.0,0,0,3601,300.0,3301.0
1,1,3.0,0,0,4490,0,125.0,360.0,1.0,2,1,4490,347.22222222222223,4142.777777777777
1,1,0.0,1,0,2917,3583,138.0,360.0,1.0,1,1,6500,383.3333333333333,6116.666666666667
1,1,0.0,0,0,4700,0,135.0,360.0,0.0,1,0,4700,375.0,4325.0
1,1,0.0,1,0,3445,0,130.0,360.0,0.0,1,0,3445,361.1111111111111,3083.8888888888887
1,1,0.0,1,0,7666,0,187.0,360.0,1.0,1,1,7666,519.4444444444445,7146.555555555556
1,1,0.0,1,0,2458,5105,188.0,360.0,0.0,0,0,7563,522.2222222222222,7040.777777777777
0,0,0.0,1,0,3250,0,95.0,360.0,1.0,1,1,3250,263.8888888888889,2986.1111111111113
1,0,0.0,1,0,4463,0,65.0,360.0,1.0,1,1,4463,180.55555555555554,4282.444444444444
1,1,1.0,1,0,4083,1775,139.0,60.0,1.0,2,1,5858,2316.6666666666665,3541.3333333333335
1,1,0.0,1,1,3900,2094,232.0,360.0,1.0,0,1,5994,644.4444444444445,5349.555555555556
1,1,0.0,0,0,4750,3583,144.0,360.0,1.0,1,1,8333,400.0,7933.0
1,0,0.0,1,0,3583,3435,155.0,360.0,1.0,2,1,7018,430.55555555555554,6587.444444444444
1,1,0.0,1,0,3189,2367,186.0,360.0,1.0,2,1,5556,516.6666666666666,5039.333333333333
1,0,0.0,1,1,6356,0,50.0,360.0,1.0,0,1,6356,138.88888888888889,6217.111111111111
1,1,1.0,1,0,3413,4053,136.13259668508286,360.0,1.0,1,1,7466,378.14610190300795,7087.853898096992
0,1,0.0,1,0,7950,0,185.0,360.0,1.0,2,1,7950,513.8888888888889,7436.111111111111
1,1,3.0,1,0,3829,1103,163.0,360.0,0.0,2,0,4932,452.77777777777777,4479.222222222223
1,1,3.0,1,0,72529,0,360.0,360.0,1.0,2,1,72529,1000.0,71529.0
1,1,2.0,0,0,4136,0,149.0,480.0,0.0,0,0,4136,310.4166666666667,3825.5833333333335
1,1,0.0,1,0,8449,0,257.0,360.0,1.0,0,1,8449,713.8888888888889,7735.111111111111
1,1,0.0,1,0,4456,0,131.0,180.0,0.0,1,0,4456,727.7777777777778,3728.222222222222
1,1,2.0,1,0,4635,8000,102.0,180.0,1.0,0,1,12635,566.6666666666666,12068.333333333334
1,1,0.0,1,0,3571,1917,135.0,360.0,1.0,2,1,5488,375.0,5113.0
1,0,0.0,1,0,3066,0,95.0,360.0,1.0,1,1,3066,263.8888888888889,2802.1111111111113
1,0,2.0,0,0,3235,2015,77.0,360.0,1.0,1,1,5250,213.88888888888889,5036.111111111111
0,0,0.0,1,0,5058,0,200.0,360.0,1.0,0,1,5058,555.5555555555555,4502.444444444444
1,1,0.0,1,1,3188,2286,130.0,360.0,1.0,0,1,5474,361.1111111111111,5112.888888888889
1,1,3.0,1,0,13518,0,390.0,360.0,1.0,0,1,13518,1083.3333333333333,12434.666666666666
1,1,1.0,1,0,4364,2500,185.0,360.0,1.0,1,1,6864,513.8888888888889,6350.111111111111
1,1,2.0,0,0,4766,1646,100.0,360.0,1.0,1,1,6412,277.77777777777777,6134.222222222223
1,1,1.0,1,0,4609,2333,123.0,360.0,0.0,1,0,6942,341.6666666666667,6600.333333333333
0,1,3.0,1,0,6260,0,110.0,360.0,1.0,1,1,6260,305.55555555555554,5954.444444444444
1,1,1.0,1,0,3333,4200,256.0,360.0,1.0,2,1,7533,711.1111111111111,6821.888888888889
1,1,0.0,1,0,3500,3250,140.0,360.0,1.0,1,1,6750,388.8888888888889,6361.111111111111
1,1,3.0,1,0,9719,0,61.0,360.0,1.0,2,1,9719,169.44444444444446,9549.555555555555
1,1,3.0,1,0,6835,0,188.0,360.0,1.0,1,1,6835,522.2222222222222,6312.777777777777
1,0,0.0,1,0,4452,0,131.0,360.0,1.0,0,1,4452,363.8888888888889,4088.1111111111113
0,1,0.0,1,0,2262,0,136.13259668508286,480.0,0.0,1,0,2262,283.60957642725594,1978.390423572744
1,1,1.0,1,0,3901,0,116.0,360.0,1.0,2,1,3901,322.22222222222223,3578.777777777778
1,1,2.0,0,0,2687,0,50.0,180.0,1.0,0,1,2687,277.77777777777777,2409.222222222222
1,0,0.0,1,0,2243,2233,107.0,360.0,1.0,1,1,4476,297.22222222222223,4178.777777777777
0,1,0.0,1,0,3417,1287,200.0,360.0,1.0,1,1,4704,555.5555555555555,4148.444444444444
1,0,0.0,1,0,1596,1760,119.0,360.0,0.0,2,0,3356,330.55555555555554,3025.4444444444443
1,1,3.0,1,0,4513,0,120.0,360.0,1.0,0,1,4513,333.3333333333333,4179.666666666667
1,1,0.0,1,0,4500,0,140.0,360.0,1.0,1,1,4500,388.8888888888889,4111.111111111111
1,1,0.0,0,0,4523,1350,165.0,360.0,1.0,2,1,5873,458.3333333333333,5414.666666666667
0,0,0.0,1,1,4742,0,108.0,360.0,1.0,1,1,4742,300.0,4442.0
1,1,0.0,1,0,4082,0,93.0,360.0,1.0,1,1,4082,258.3333333333333,3823.6666666666665
0,0,0.0,1,0,3417,0,102.0,360.0,1.0,2,1,3417,283.3333333333333,3133.6666666666665
0,1,2.0,1,0,2922,3396,122.0,360.0,1.0,1,1,6318,338.8888888888889,5979.111111111111
1,1,0.0,1,0,4167,4754,160.0,360.0,1.0,0,1,8921,444.44444444444446,8476.555555555555
1,0,3.0,1,0,4243,4123,157.0,360.0,1.0,1,1,8366,436.1111111111111,7929.888888888889
0,0,0.0,0,0,0,1760,180.0,360.0,1.0,1,1,1760,500.0,1260.0
1,1,1.0,1,0,1516,2900,80.0,360.0,0.0,0,0,4416,222.22222222222223,4193.777777777777
0,0,0.0,1,0,1762,2666,104.0,360.0,0.0,2,0,4428,288.8888888888889,4139.111111111111
1,1,2.0,1,0,724,3510,213.0,360.0,0.0,0,0,4234,591.6666666666666,3642.3333333333335
1,0,0.0,1,0,3125,0,65.0,360.0,1.0,2,1,3125,180.55555555555554,2944.4444444444443
1,1,0.0,1,0,2333,3803,146.0,360.0,1.0,0,1,6136,405.55555555555554,5730.444444444444
1,1,3.0,1,0,3350,1560,135.0,360.0,1.0,2,1,4910,375.0,4535.0
1,0,0.0,1,0,2500,6414,187.0,360.0,0.0,0,0,8914,519.4444444444445,8394.555555555555
0,0,0.0,1,0,12500,0,300.0,360.0,0.0,2,0,12500,833.3333333333334,11666.666666666666
1,0,0.0,1,0,4667,0,120.0,360.0,1.0,1,1,4667,333.3333333333333,4333.666666666667
1,0,0.0,1,0,6500,0,71.0,360.0,0.0,2,0,6500,197.22222222222223,6302.777777777777
1,1,2.0,1,0,7500,0,225.0,360.0,1.0,2,1,7500,625.0,6875.0
1,0,0.0,1,0,3073,0,70.0,180.0,1.0,2,1,3073,388.8888888888889,2684.1111111111113
1,1,1.0,0,0,3321,2088,70.0,360.0,1.0,1,1,5409,194.44444444444446,5214.555555555556
1,1,0.0,1,0,3333,1270,124.0,360.0,1.0,2,1,4603,344.44444444444446,4258.555555555556
1,0,0.0,1,0,3391,0,132.0,360.0,1.0,0,1,3391,366.6666666666667,3024.3333333333335
1,1,1.0,1,1,3343,1517,105.0,360.0,1.0,0,1,4860,291.6666666666667,4568.333333333333
0,0,1.0,1,0,3620,0,90.0,360.0,1.0,2,1,3620,250.0,3370.0
1,0,0.0,1,0,4000,0,83.0,84.0,1.0,2,1,4000,988.0952380952381,3011.904761904762
1,1,0.0,1,0,4258,0,125.0,360.0,1.0,2,1,4258,347.22222222222223,3910.777777777778
1,1,2.0,1,0,4500,0,147.0,360.0,1.0,0,1,4500,408.3333333333333,4091.6666666666665
1,1,1.0,1,0,2014,2925,120.0,360.0,1.0,0,1,4939,333.3333333333333,4605.666666666667
1,0,0.0,1,0,3333,1250,110.0,360.0,1.0,1,1,4583,305.55555555555554,4277.444444444444
0,0,3.0,1,0,4083,0,103.0,360.0,1.0,1,1,4083,286.1111111111111,3796.8888888888887
1,0,0.0,1,0,4727,0,150.0,360.0,0.0,0,0,4727,416.6666666666667,4310.333333333333
1,1,3.0,1,0,3089,2999,100.0,240.0,1.0,0,1,6088,416.6666666666667,5671.333333333333
1,1,3.0,0,0,6794,528,139.0,360.0,0.0,2,0,7322,386.1111111111111,6935.888888888889
1,1,0.0,1,1,32000,0,550.0,360.0,1.0,1,1,32000,1527.7777777777778,30472.222222222223
1,1,2.0,1,1,10890,0,260.0,12.0,1.0,0,1,10890,21666.666666666668,-10776.666666666668
0,0,0.0,1,0,12941,0,150.0,300.0,1.0,2,1,12941,500.0,12441.0
1,0,0.0,0,0,3276,0,90.0,360.0,1.0,1,1,3276,250.0,3026.0
1,0,0.0,0,1,8703,0,199.0,360.0,0.0,0,0,8703,552.7777777777778,8150.222222222223
1,1,1.0,1,0,4742,717,139.0,360.0,1.0,1,1,5459,386.1111111111111,5072.888888888889
1,0,0.0,1,0,5900,0,150.0,360.0,1.0,2,1,5900,416.6666666666667,5483.333333333333
1,0,0.0,1,0,3071,4309,180.0,360.0,1.0,2,1,7380,500.0,6880.0
1,1,0.0,1,0,2783,1456,113.0,360.0,1.0,2,1,4239,313.8888888888889,3925.1111111111113
1,0,0.0,1,0,5000,0,148.0,360.0,1.0,0,1,5000,411.1111111111111,4588.888888888889
1,1,1.0,0,0,2463,2360,117.0,360.0,0.0,2,0,4823,325.0,4498.0
1,1,2.0,1,0,4855,0,72.0,360.0,1.0,0,1,4855,200.0,4655.0
1,0,0.0,0,1,1599,2474,125.0,300.0,1.0,1,1,4073,416.6666666666667,3656.3333333333335
1,1,2.0,1,1,4246,4246,214.0,360.0,1.0,2,1,8492,594.4444444444445,7897.555555555556
1,1,0.0,1,0,4333,2291,133.0,350.0,1.0,0,1,6624,380.0,6244.0
1,0,1.0,1,0,5823,2529,187.0,360.0,1.0,1,1,8352,519.4444444444445,7832.555555555556
1,1,0.0,0,0,7895,0,143.0,360.0,1.0,0,0,7895,397.22222222222223,7497.777777777777
1,0,0.0,1,0,4150,4256,209.0,360.0,1.0,0,1,8406,580.5555555555555,7825.444444444444
1,0,0.0,1,0,2964,0,84.0,360.0,0.0,1,0,2964,233.33333333333334,2730.6666666666665
1,0,0.0,1,0,5583,0,116.0,360.0,1.0,2,1,5583,322.22222222222223,5260.777777777777
0,0,0.0,1,0,2708,0,65.0,360.0,1.0,0,1,2708,180.55555555555554,2527.4444444444443
1,0,1.0,1,0,3180,2370,80.0,240.0,1.0,0,1,5550,333.3333333333333,5216.666666666667
1,0,0.0,0,0,2268,0,170.0,360.0,0.0,1,0,2268,472.22222222222223,1795.7777777777778
1,0,2.0,0,0,1141,2017,120.0,360.0,0.0,2,0,3158,333.3333333333333,2824.6666666666665
1,1,0.0,1,0,3042,3167,135.0,360.0,1.0,2,1,6209,375.0,5834.0
0,1,3.0,1,0,1750,2935,94.0,360.0,0.0,1,0,4685,261.1111111111111,4423.888888888889
0,1,1.0,1,0,3564,0,79.0,360.0,1.0,0,1,3564,219.44444444444446,3344.5555555555557
0,0,0.0,1,0,3958,0,110.0,360.0,1.0,0,1,3958,305.55555555555554,3652.4444444444443
1,1,2.0,0,0,4483,0,130.0,360.0,1.0,0,1,4483,361.1111111111111,4121.888888888889
1,1,0.0,1,0,5225,0,143.0,360.0,1.0,0,1,5225,397.22222222222223,4827.777777777777
1,0,0.0,1,0,3017,2845,159.0,180.0,0.0,2,0,5862,883.3333333333334,4978.666666666667
1,1,0.0,0,0,2431,1820,110.0,360.0,0.0,0,0,4251,305.55555555555554,3945.4444444444443
1,1,2.0,1,0,4912,4614,160.0,360.0,1.0,0,1,9526,444.44444444444446,9081.555555555555
1,1,2.0,0,0,2500,3333,131.0,360.0,1.0,2,1,5833,363.8888888888889,5469.111111111111
0,0,0.0,1,0,2918,0,65.0,360.0,1.0,0,1,2918,180.55555555555554,2737.4444444444443
1,1,2.0,1,0,5128,0,143.0,360.0,1.0,0,1,5128,397.22222222222223,4730.777777777777
1,1,3.0,1,0,15312,0,187.0,360.0,1.0,2,1,15312,519.4444444444445,14792.555555555555
1,1,2.0,1,0,3958,2632,160.0,360.0,1.0,1,1,6590,444.44444444444446,6145.555555555556
1,1,0.0,1,0,4334,2945,165.0,360.0,1.0,1,1,7279,458.3333333333333,6820.666666666667
1,1,2.0,1,0,4358,0,110.0,360.0,1.0,2,1,4358,305.55555555555554,4052.4444444444443
0,1,1.0,1,0,4000,3917,173.0,360.0,1.0,0,1,7917,480.55555555555554,7436.444444444444
1,1,3.0,1,0,10166,750,150.0,360.0,1.0,2,1,10916,416.6666666666667,10499.333333333334
1,1,0.0,0,0,4483,0,135.0,360.0,1.0,1,1,4483,375.0,4108.0
1,1,2.0,0,0,4521,1184,150.0,360.0,1.0,1,1,5705,416.6666666666667,5288.333333333333
1,1,2.0,1,0,9167,0,235.0,360.0,1.0,1,1,9167,652.7777777777778,8514.222222222223
1,1,0.0,0,0,13083,0,136.13259668508286,360.0,1.0,0,1,13083,378.14610190300795,12704.853898096992
1,1,2.0,1,0,7874,3967,336.0,360.0,1.0,0,1,11841,933.3333333333334,10907.666666666666
0,1,1.0,1,0,4333,0,132.0,84.0,1.0,0,1,4333,1571.4285714285713,2761.5714285714284
1,0,0.0,1,0,4083,0,96.0,360.0,1.0,2,1,4083,266.6666666666667,3816.3333333333335
1,1,2.0,0,0,3785,2912,180.0,360.0,0.0,0,0,6697,500.0,6197.0
1,1,3.0,0,0,2654,1998,128.0,360.0,0.0,0,0,4652,355.55555555555554,4296.444444444444
1,1,1.0,1,0,10000,2690,412.0,360.0,1.0,1,1,12690,1144.4444444444443,11545.555555555555
1,0,0.0,1,1,5833,0,116.0,360.0,1.0,2,1,5833,322.22222222222223,5510.777777777777
1,1,1.0,1,0,4796,0,114.0,360.0,0.0,1,0,4796,316.6666666666667,4479.333333333333
1,1,0.0,0,0,2000,1600,115.0,360.0,1.0,0,1,3600,319.44444444444446,3280.5555555555557
1,1,2.0,1,0,2540,700,104.0,360.0,0.0,2,0,3240,288.8888888888889,2951.1111111111113
1,1,0.0,1,1,1900,1442,88.0,360.0,1.0,0,1,3342,244.44444444444446,3097.5555555555557
1,1,0.0,1,1,8706,0,108.0,480.0,1.0,0,1,8706,225.0,8481.0
1,1,3.0,0,0,2855,542,90.0,360.0,1.0,2,1,3397,250.0,3147.0
1,1,0.0,1,0,3016,1300,100.0,360.0,1.0,2,1,4316,277.77777777777777,4038.222222222222
0,1,0.0,1,0,3159,2374,108.0,360.0,1.0,1,1,5533,300.0,5233.0
0,0,0.0,1,0,1937,1152,78.0,360.0,1.0,1,1,3089,216.66666666666666,2872.3333333333335
1,1,0.0,1,0,2613,2417,123.0,360.0,1.0,1,1,5030,341.6666666666667,4688.333333333333
1,1,1.0,1,0,4960,2600,187.0,360.0,1.0,1,1,7560,519.4444444444445,7040.555555555556
1,1,1.0,1,0,3074,1083,146.0,360.0,1.0,1,1,4157,405.55555555555554,3751.4444444444443
0,0,0.0,1,0,4213,0,80.0,360.0,1.0,2,1,4213,222.22222222222223,3990.777777777778
1,0,1.0,0,0,2038,4027,100.0,360.0,1.0,0,1,6065,277.77777777777777,5787.222222222223
0,0,0.0,1,0,2362,0,55.0,360.0,1.0,2,0,2362,152.77777777777777,2209.222222222222
1,0,0.0,1,0,5333,2400,200.0,360.0,0.0,0,0,7733,555.5555555555555,7177.444444444444
1,1,3.0,1,1,5384,0,150.0,360.0,1.0,1,1,5384,416.6666666666667,4967.333333333333
1,0,0.0,1,0,5708,0,150.0,360.0,1.0,0,1,5708,416.6666666666667,5291.333333333333
1,1,0.0,0,0,3754,3719,118.0,360.0,1.0,0,1,7473,327.77777777777777,7145.222222222223
1,1,0.0,0,0,2914,2130,150.0,300.0,1.0,2,1,5044,500.0,4544.0
1,1,0.0,0,0,2747,2458,118.0,36.0,1.0,1,1,5205,3277.777777777778,1927.2222222222222
1,1,0.0,1,0,7830,2183,212.0,360.0,1.0,0,1,10013,588.8888888888889,9424.111111111111
1,1,1.0,1,1,3507,3148,212.0,360.0,1.0,0,1,6655,588.8888888888889,6066.111111111111
1,1,1.0,1,0,3747,2139,125.0,360.0,1.0,2,1,5886,347.22222222222223,5538.777777777777
1,1,0.0,1,0,2166,2166,108.0,360.0,1.0,2,1,4332,300.0,4032.0
1,1,0.0,0,0,3500,2168,149.0,360.0,1.0,0,1,5668,413.8888888888889,5254.111111111111
1,1,2.0,0,0,2896,0,80.0,480.0,1.0,2,1,2896,166.66666666666666,2729.3333333333335
0,0,1.0,1,0,5062,0,152.0,300.0,1.0,0,1,5062,506.6666666666667,4555.333333333333
0,0,2.0,1,1,5184,0,187.0,360.0,0.0,1,0,5184,519.4444444444445,4664.555555555556
0,0,0.0,1,0,2545,0,74.0,360.0,1.0,2,1,2545,205.55555555555554,2339.4444444444443
1,1,0.0,1,0,2553,1768,102.0,360.0,1.0,2,1,4321,283.3333333333333,4037.6666666666665
1,1,1.0,1,0,3436,3809,100.0,360.0,1.0,0,1,7245,277.77777777777777,6967.222222222223
1,0,0.0,1,0,2412,2755,130.0,360.0,1.0,0,1,5167,361.1111111111111,4805.888888888889
1,1,3.0,0,0,5180,0,125.0,360.0,0.0,2,0,5180,347.22222222222223,4832.777777777777
1,0,0.0,1,0,14911,14507,130.0,360.0,1.0,1,1,29418,361.1111111111111,29056.88888888889
1,0,0.0,1,1,2860,2988,138.0,360.0,1.0,2,1,5848,383.3333333333333,5464.666666666667
1,1,0.0,1,0,1173,1594,28.0,180.0,1.0,0,1,2767,155.55555555555554,2611.4444444444443
0,0,1.0,1,0,7600,0,92.0,360.0,1.0,1,1,7600,255.55555555555554,7344.444444444444
0,1,0.0,1,0,2157,1788,104.0,360.0,1.0,2,1,3945,288.8888888888889,3656.1111111111113
1,0,0.0,1,0,2231,2774,176.0,360.0,0.0,2,0,5005,488.8888888888889,4516.111111111111
0,0,0.0,1,0,2274,5211,117.0,360.0,0.0,1,0,7485,325.0,7160.0
1,1,2.0,0,0,6166,13983,102.0,360.0,1.0,0,1,20149,283.3333333333333,19865.666666666668
1,1,2.0,0,0,2513,1110,107.0,360.0,1.0,1,1,3623,297.22222222222223,3325.777777777778
1,0,0.0,1,0,4333,0,66.0,480.0,1.0,2,1,4333,137.5,4195.5
1,0,0.0,0,0,3844,0,105.0,360.0,1.0,2,1,3844,291.6666666666667,3552.3333333333335
1,1,0.0,1,0,3887,1517,105.0,360.0,0.0,1,0,5404,291.6666666666667,5112.333333333333
1,1,0.0,1,0,3510,828,105.0,360.0,1.0,1,1,4338,291.6666666666667,4046.3333333333335
1,1,0.0,1,0,2539,1704,125.0,360.0,0.0,0,0,4243,347.22222222222223,3895.777777777778
0,0,0.0,0,0,2107,0,64.0,360.0,1.0,1,1,2107,177.77777777777777,1929.2222222222222
1,1,0.0,1,0,3186,3145,150.0,180.0,0.0,1,0,6331,833.3333333333334,5497.666666666667
1,1,2.0,1,1,5000,2166,150.0,360.0,1.0,2,1,7166,416.6666666666667,6749.333333333333
1,1,0.0,1,0,10000,0,136.13259668508286,360.0,1.0,2,1,10000,378.14610190300795,9621.853898096992
1,1,0.0,0,1,3943,0,64.0,360.0,1.0,1,1,3943,177.77777777777777,3765.222222222222
1,0,0.0,1,0,2925,0,40.0,180.0,1.0,0,1,2925,222.22222222222223,2702.777777777778
1,1,3.0,1,0,3242,437,142.0,480.0,0.0,2,0,3679,295.8333333333333,3383.1666666666665
1,1,0.0,1,0,3863,0,70.0,300.0,1.0,1,1,3863,233.33333333333334,3629.6666666666665
0,0,1.0,1,0,4028,0,131.0,360.0,1.0,1,1,4028,363.8888888888889,3664.1111111111113
1,1,2.0,1,0,4010,1025,120.0,360.0,1.0,2,1,5035,333.3333333333333,4701.666666666667
0,1,1.0,1,0,3719,1585,114.0,360.0,1.0,2,1,5304,316.6666666666667,4987.333333333333
1,0,0.0,1,0,2858,0,123.0,360.0,0.0,0,0,2858,341.6666666666667,2516.3333333333335
0,1,0.0,1,0,3833,0,92.0,360.0,1.0,0,1,3833,255.55555555555554,3577.4444444444443
1,1,0.0,1,0,3333,4288,160.0,360.0,1.0,2,1,7621,444.44444444444446,7176.555555555556
1,1,0.0,1,0,3007,3725,151.0,360.0,1.0,0,1,6732,419.44444444444446,6312.555555555556
0,0,1.0,1,0,1850,4583,81.0,360.0,1.0,0,1,6433,225.0,6208.0
1,1,3.0,0,0,2792,2619,171.0,360.0,1.0,1,1,5411,475.0,4936.0
1,1,0.0,1,0,2982,1550,110.0,360.0,1.0,1,1,4532,305.55555555555554,4226.444444444444
1,0,0.0,1,0,3417,738,100.0,360.0,1.0,0,1,4155,277.77777777777777,3877.222222222222
1,1,1.0,1,0,18840,0,234.0,360.0,1.0,0,1,18840,650.0,18190.0
1,1,2.0,1,0,2995,1120,184.0,360.0,1.0,0,1,4115,511.1111111111111,3603.8888888888887
1,0,0.0,1,0,3579,3308,138.0,360.0,1.0,1,1,6887,383.3333333333333,6503.666666666667
